year,topic,party,party_clean,lemma,n,total,tf,other_tf,distinctiveness
2024,climate_activists,FDI,FDI,mediatico,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,nero,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,nervo,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,occupato,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,occupazioni,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,paladina,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,percezione,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,potenziare,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,ripetere,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,sacro,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,scienza,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,sindaco,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,spogliare,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,svuotato,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,urti,2,832,0.002403846153846154,1e-5,4.508570491274608
2024,climate_activists,FDI,FDI,ritenere,5,832,0.006009615384615385,6.211180124223603e-4,3.082774277821451
2024,climate_activists,FDI,FDI,patrimonio,6,832,0.007211538461538462,7.633587786259542e-4,3.0821428860550895
2024,climate_activists,FDI,FDI,discutere,4,832,0.004807692307692308,6.922383955241572e-4,2.631038273035661
2024,climate_activists,FDI,FDI,lavorare,4,832,0.004807692307692308,7.633587786259542e-4,2.507012683171407
2024,climate_activists,FDI,FDI,immobile,9,832,0.010817307692307692,0.001821457123951347,2.5063444292750114
2024,climate_activists,FDI,FDI,abusivo,5,832,0.006009615384615385,0.0010027974017353374,2.469913788306596
2024,climate_activists,FDI,FDI,giusto,6,832,0.007211538461538462,0.0013272931294836374,2.3568933457346946
2024,climate_activists,FDI,FDI,materia,4,832,0.004807692307692308,9.844134536505333e-4,2.1781298837073697
2024,climate_activists,FDI,FDI,condannare,4,832,0.004807692307692308,0.0010027974017353374,2.153877027357973
2024,climate_activists,FDI,FDI,mattina,3,832,0.003605769230769231,7.633587786259542e-4,2.1017409257022583
2024,climate_activists,FDI,FDI,occasione,4,832,0.004807692307692308,0.0010739177848371343,2.0637134276897457
2024,climate_activists,FDI,FDI,gesto,2,832,0.002403846153846154,6.211180124223603e-4,1.7958386362735936
2024,climate_activists,FDI,FDI,locale,2,832,0.002403846153846154,6.211180124223603e-4,1.7958386362735936
2024,climate_activists,FDI,FDI,meno,2,832,0.002403846153846154,6.211180124223603e-4,1.7958386362735936
2024,climate_activists,FDI,FDI,polizia,5,832,0.006009615384615385,0.0016950357972594947,1.7670689465983884
2024,climate_activists,FDI,FDI,scegliere,2,832,0.002403846153846154,6.922383955241572e-4,1.660139392436427
2024,climate_activists,FDI,FDI,occupazione,10,832,0.01201923076923077,0.0037974109794961576,1.6367101551907575
2024,climate_activists,FDI,FDI,certo,5,832,0.006009615384615385,0.001936155176516128,1.5852340474917914
2024,climate_activists,FDI,FDI,intervenire,4,832,0.004807692307692308,0.0015670041977426958,1.5577870635056994
2024,climate_activists,FDI,FDI,civiltà,2,832,0.002403846153846154,7.633587786259542e-4,1.536113802572173
2024,climate_activists,FDI,FDI,destinare,2,832,0.002403846153846154,7.633587786259542e-4,1.536113802572173
2024,climate_activists,FDI,FDI,domicilio,2,832,0.002403846153846154,7.633587786259542e-4,1.536113802572173
2024,climate_activists,FDI,FDI,sicuramente,2,832,0.002403846153846154,7.633587786259542e-4,1.536113802572173
2024,climate_activists,FDI,FDI,culturale,5,832,0.006009615384615385,0.0020620600773272528,1.4986749497790395
2024,climate_activists,FDI,FDI,imbrattare,6,832,0.007211538461538462,0.0025974025974025974,1.4386041383577137
2024,climate_activists,FDI,FDI,tutela,3,832,0.003605769230769231,0.0013272931294836374,1.3764913853818634
2024,climate_activists,FDI,FDI,chiaro,4,832,0.004807692307692308,0.0018246037976576712,1.3504833201162192
2024,climate_activists,FDI,FDI,intervento,6,832,0.007211538461538462,0.002837113665661656,1.3157759048918725
2024,climate_activists,FDI,FDI,particolarmente,2,832,0.002403846153846154,9.107285619756735e-4,1.3087503164379213
2024,climate_activists,FDI,FDI,rivolgere,2,832,0.002403846153846154,9.107285619756735e-4,1.3087503164379213
2024,climate_activists,FDI,FDI,società,2,832,0.002403846153846154,9.107285619756735e-4,1.3087503164379213
2024,climate_activists,FDI,FDI,agente,4,832,0.004807692307692308,0.001919819311123659,1.2808185625144906
2024,climate_activists,FDI,FDI,sicurezza,5,832,0.006009615384615385,0.0024425751363737072,1.2647911534736263
2024,climate_activists,FDI,FDI,ascoltare,3,832,0.003605769230769231,0.0014555971741501115,1.2523045241354798
2024,climate_activists,FDI,FDI,meritare,2,832,0.002403846153846154,9.844134536505333e-4,1.207231003108136
2024,climate_activists,FDI,FDI,penitenziario,4,832,0.004807692307692308,0.002040752426815337,1.1969268397902355
2024,climate_activists,FDI,FDI,maniera,3,832,0.003605769230769231,0.0015267175572519084,1.1878092619093759
2024,climate_activists,FDI,FDI,cittadino,4,832,0.004807692307692308,0.00206019565790746,1.1838828115379394
2024,climate_activists,FDI,FDI,importante,2,832,0.002403846153846154,0.0010027974017353374,1.1829781467587388
2024,climate_activists,FDI,FDI,magari,3,832,0.003605769230769231,0.0015343324669577574,1.1810715471513296
2024,climate_activists,FDI,FDI,arbitrario,2,832,0.002403846153846154,0.0010555338367523302,1.1155864142043725
2024,climate_activists,FDI,FDI,allora,3,832,0.003605769230769231,0.0016239154141576976,1.1040840545531199
2024,climate_activists,FDI,FDI,assolutamente,4,832,0.004807692307692308,0.002193093995284503,1.0977493076792502
2024,climate_activists,FDI,FDI,perdere,2,832,0.002403846153846154,0.0010739177848371343,1.092814547090512
2024,climate_activists,FDI,FDI,trattare,2,832,0.002403846153846154,0.0010739177848371343,1.092814547090512
2024,climate_activists,FDI,FDI,resistenza,10,832,0.01201923076923077,0.00576784815962217,1.0463946866400762
2024,climate_activists,FDI,FDI,parola,5,832,0.006009615384615385,0.003080169303108892,0.9419779891773474
2024,climate_activists,FDI,FDI,capire,4,832,0.004807692307692308,0.002484472049689441,0.9251752006936355
2024,climate_activists,FDI,FDI,consentire,2,832,0.002403846153846154,0.0012422360248447205,0.899507536279653
2024,climate_activists,FDI,FDI,casa,3,832,0.003605769230769231,0.0019688269073010667,0.8409600990962868
2024,climate_activists,FDI,FDI,debole,2,832,0.002403846153846154,0.0013477088948787063,0.7903743854898125
2024,climate_activists,FDI,FDI,immagine,2,832,0.002403846153846154,0.0013477088948787063,0.7903743854898125
2024,climate_activists,FDI,FDI,legislativo,2,832,0.002403846153846154,0.0013477088948787063,0.7903743854898125
2024,climate_activists,FDI,FDI,terrorismo,2,832,0.002403846153846154,0.0013477088948787063,0.7903743854898125
2024,climate_activists,FDI,FDI,reato,10,832,0.01201923076923077,0.007011046552906042,0.7691643249942992
2024,climate_activists,FDI,FDI,costruire,2,832,0.002403846153846154,0.0013844767910483145,0.7541913823540384
2024,climate_activists,FDI,FDI,partito,2,832,0.002403846153846154,0.0013844767910483145,0.7541913823540384
2024,climate_activists,FDI,FDI,rivolta,4,832,0.004807692307692308,0.0029514809887910103,0.6855351985153028
2024,climate_activists,FDI,FDI,politico,4,832,0.004807692307692308,0.0030127777588466803,0.6568422234973544
2024,climate_activists,FDI,FDI,anche,17,832,0.020432692307692308,0.012937905765370399,0.6552106573531551
2024,climate_activists,FDI,FDI,esempio,4,832,0.004807692307692308,0.0032282906826551034,0.5602633612143297
2024,climate_activists,FDI,FDI,misura,2,832,0.002403846153846154,0.0016055314660728935,0.5539245480480436
2024,climate_activists,FDI,FDI,problema,3,832,0.003605769230769231,0.0024777327597183692,0.5236703397746987
2024,climate_activists,FDI,FDI,sempre,4,832,0.004807692307692308,0.0034675598747012557,0.4601071579422572
2024,climate_activists,FDI,FDI,pagare,3,832,0.003605769230769231,0.0025974025974025974,0.45820217800488267
2024,climate_activists,FDI,FDI,tema,3,832,0.003605769230769231,0.0025974025974025974,0.45820217800488267
2024,climate_activists,FDI,FDI,ragione,3,832,0.003605769230769231,0.0026954177897574125,0.4067091257918775
2024,climate_activists,FDI,FDI,provvedimento,7,832,0.008413461538461538,0.006375273431238463,0.3948047303300135
2024,climate_activists,FDI,FDI,poi,3,832,0.003605769230769231,0.0028292656188128014,0.3392340239764721
2024,climate_activists,FDI,FDI,riguardare,2,832,0.002403846153846154,0.001919819311123659,0.3099196819152566
2024,climate_activists,FDI,FDI,forse,2,832,0.002403846153846154,0.0019688269073010667,0.2753329759662011
2024,climate_activists,FDI,FDI,introdurre,2,832,0.002403846153846154,0.001993338838080805,0.2583400679541242
2024,climate_activists,FDI,FDI,considerare,2,832,0.002403846153846154,0.0020906519081095917,0.19278566006311867
2024,climate_activists,FDI,FDI,deputato,6,832,0.007211538461538462,0.006405122440509975,0.16859879177247353
2024,climate_activists,FDI,FDI,stato,3,832,0.003605769230769231,0.0032656034691240622,0.1389078329771216
2024,climate_activists,FDI,FDI,forma,2,832,0.002403846153846154,0.0022450334265800577,0.094537432783488
2024,climate_activists,FDI,FDI,protesta,5,832,0.006009615384615385,0.005712884044985818,0.07182743161041169
2024,climate_activists,FDI,FDI,così,4,832,0.004807692307692308,0.00466533447765718,0.04246732063647634
2024,climate_activists,FDI,FDI,garantire,2,832,0.002403846153846154,0.002343178741991434,0.03538650567177032
2024,climate_activists,FDI,FDI,prevedere,3,832,0.003605769230769231,0.0035374413778687082,0.026849045978882855
2024,climate_activists,FDI,FDI,bene,5,832,0.006009615384615385,0.005934186767086967,0.01792221094450362
2024,climate_activists,FDI,FDI,qui,3,832,0.003605769230769231,0.003627094808390953,-0.008278474982693034
2024,climate_activists,FDI,FDI,carcere,7,832,0.008413461538461538,0.008501256460101464,-0.01480157711200228
2024,climate_activists,FDI,FDI,gruppo,6,832,0.007211538461538462,0.007355840122029403,-0.02819592053138786
2024,climate_activists,FDI,FDI,deturpare,2,832,0.002403846153846154,0.0025974025974025974,-0.10742494512520293
2024,climate_activists,FDI,FDI,territorio,2,832,0.002403846153846154,0.0025974025974025974,-0.10742494512520293
2024,climate_activists,FDI,FDI,sinistra,4,832,0.004807692307692308,0.005194805194805195,-0.10953280516986874
2024,climate_activists,FDI,FDI,lavoro,2,832,0.002403846153846154,0.0026322294913118326,-0.1259327465334559
2024,climate_activists,FDI,FDI,abitazione,2,832,0.002403846153846154,0.0026954177897574125,-0.15891799733820813
2024,climate_activists,FDI,FDI,ricordare,2,832,0.002403846153846154,0.002698489913795915,-0.160502627902678
2024,climate_activists,FDI,FDI,ancora,3,832,0.003605769230769231,0.004107718550009503,-0.1832651641943976
2024,climate_activists,FDI,FDI,tutelare,2,832,0.002403846153846154,0.0027863778726392933,-0.20511426371705907
2024,climate_activists,FDI,FDI,già,3,832,0.003605769230769231,0.004176332031099736,-0.20660083061060688
2024,climate_activists,FDI,FDI,quindi,4,832,0.004807692307692308,0.005703283403218903,-0.24182458385619282
2024,climate_activists,FDI,FDI,più,6,832,0.007211538461538462,0.008601922909733717,-0.2511592324909918
2024,climate_activists,FDI,FDI,illecito,2,832,0.002403846153846154,0.0029713518638867288,-0.29472788140010114
2024,climate_activists,FDI,FDI,non,21,832,0.025240384615384616,0.031439968988422544,-0.31574281978882907
2024,climate_activists,FDI,FDI,occupare,2,832,0.002403846153846154,0.0030514371834061984,-0.3318639861007064
2024,climate_activists,FDI,FDI,bloccare,2,832,0.002403846153846154,0.0031258485954801917,-0.3655328073595329
2024,climate_activists,FDI,FDI,legge,4,832,0.004807692307692308,0.0062277301504799955,-0.3666432758654781
2024,climate_activists,FDI,FDI,norma,6,832,0.007211538461538462,0.009535507044414984,-0.39818558311010643
2024,climate_activists,FDI,FDI,passivo,3,832,0.003605769230769231,0.004904533186381029,-0.43346246013922957
2024,climate_activists,FDI,FDI,solo,4,832,0.004807692307692308,0.00680928058784392,-0.49349070055988675
2024,climate_activists,FDI,FDI,ordine,5,832,0.006009615384615385,0.008511340996984968,-0.4951563564313942
2024,climate_activists,FDI,FDI,deturpamento,3,832,0.003605769230769231,0.005194805194805195,-0.5148045626390172
2024,climate_activists,FDI,FDI,opposizione,3,832,0.003605769230769231,0.005194805194805195,-0.5148045626390172
2024,climate_activists,FDI,FDI,manifestare,3,832,0.003605769230769231,0.007174440448491886,-0.97306323661173455
2024,climate_activists,FDI,FDI,disegno,2,832,0.002403846153846154,0.004830997394041811,-0.9777335702593549
2024,climate_activists,FDI,FDI,blocco,3,832,0.003605769230769231,0.007400301543918198,-1.0171755559639366
2024,climate_activists,FDI,FDI,statua,2,832,0.002403846153846154,0.005194805194805195,-1.080431685769103
2024,climate_activists,FDI,FDI,storico,2,832,0.002403846153846154,0.005194805194805195,-1.080431685769103
2024,climate_activists,FDI,FDI,diritto,5,832,0.006009615384615385,0.013130609879446682,-1.1147260989590246
2024,climate_activists,FDI,FDI,persona,2,832,0.002403846153846154,0.005798616840704899,-1.236230778236285
2024,climate_activists,FDI,FDI,stradale,2,832,0.002403846153846154,0.007555581047023789,-1.6123659601152613
2024,climate_activists,LEGA,LEGA,precludere,3,385,0.007792207792207792,1e-5,6.1648535121002235
2024,climate_activists,LEGA,LEGA,bisognare,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,costare,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,evidentemente,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,probabilmente,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,soffiare,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,sognare,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,telecamera,2,385,0.005194805194805195,1e-5,5.589002177043711
2024,climate_activists,LEGA,LEGA,valere,3,385,0.007792207792207792,6.211180124223603e-4,3.452121657099209
2024,climate_activists,LEGA,LEGA,appartenere,2,385,0.005194805194805195,6.211180124223603e-4,2.8762703220426964
2024,climate_activists,LEGA,LEGA,eco,2,385,0.005194805194805195,6.211180124223603e-4,2.8762703220426964
2024,climate_activists,LEGA,LEGA,sanzione,2,385,0.005194805194805195,6.211180124223603e-4,2.8762703220426964
2024,climate_activists,LEGA,LEGA,semplice,2,385,0.005194805194805195,6.922383955241572e-4,2.7405710782055297
2024,climate_activists,LEGA,LEGA,manifestazione,8,385,0.02077922077922078,0.003268258315407579,2.631993181345257
2024,climate_activists,LEGA,LEGA,attività,2,385,0.005194805194805195,7.633587786259542e-4,2.6165454883412758
2024,climate_activists,LEGA,LEGA,dibattito,2,385,0.005194805194805195,7.633587786259542e-4,2.6165454883412758
2024,climate_activists,LEGA,LEGA,emergere,2,385,0.005194805194805195,7.633587786259542e-4,2.6165454883412758
2024,climate_activists,LEGA,LEGA,grazie,2,385,0.005194805194805195,7.633587786259542e-4,2.6165454883412758
2024,climate_activists,LEGA,LEGA,paragonare,2,385,0.005194805194805195,7.633587786259542e-4,2.6165454883412758
2024,climate_activists,LEGA,LEGA,danneggiare,3,385,0.007792207792207792,0.001201923076923077,2.599784730416254
2024,climate_activists,LEGA,LEGA,opera,4,385,0.01038961038961039,0.0018372765634630886,2.4368592622974585
2024,climate_activists,LEGA,LEGA,differenza,2,385,0.005194805194805195,9.115205446727187e-4,2.3880519835914575
2024,climate_activists,LEGA,LEGA,tutelare,3,385,0.007792207792207792,0.0014392874630488838,2.358166259791877
2024,climate_activists,LEGA,LEGA,piazza,2,385,0.005194805194805195,9.844134536505333e-4,2.287662688877239
2024,climate_activists,LEGA,LEGA,ovviamente,2,385,0.005194805194805195,0.0010691726267979171,2.1790896482877127
2024,climate_activists,LEGA,LEGA,arte,2,385,0.005194805194805195,0.001201923076923077,2.0239333953597414
2024,climate_activists,LEGA,LEGA,finalmente,2,385,0.005194805194805195,0.001201923076923077,2.0239333953597414
2024,climate_activists,LEGA,LEGA,fuoco,2,385,0.005194805194805195,0.001201923076923077,2.0239333953597414
2024,climate_activists,LEGA,LEGA,partire,2,385,0.005194805194805195,0.001201923076923077,2.0239333953597414
2024,climate_activists,LEGA,LEGA,manifestare,6,385,0.015584415584415584,0.004179778860080297,1.8737236157047388
2024,climate_activists,LEGA,LEGA,contesto,2,385,0.005194805194805195,0.0013477088948787063,1.8708060712589154
2024,climate_activists,LEGA,LEGA,decidere,2,385,0.005194805194805195,0.0014555971741501115,1.7671090867744967
2024,climate_activists,LEGA,LEGA,attenzione,2,385,0.005194805194805195,0.0014832513017461575,1.7416873403184994
2024,climate_activists,LEGA,LEGA,politico,3,385,0.007792207792207792,0.0022666488877178094,1.7375832549670658
2024,climate_activists,LEGA,LEGA,forza,2,385,0.005194805194805195,0.0015267175572519084,1.702613824548393
2024,climate_activists,LEGA,LEGA,bene,5,385,0.012987012987012988,0.004189837366487566,1.6091409911239534
2024,climate_activists,LEGA,LEGA,amministrativo,2,385,0.005194805194805195,0.0016402053946857832,1.6053200099434128
2024,climate_activists,LEGA,LEGA,ordine,6,385,0.015584415584415584,0.005319740930384901,1.5330359781338918
2024,climate_activists,LEGA,LEGA,come,2,385,0.005194805194805195,0.0017377042279548087,1.5266730172987248
2024,climate_activists,LEGA,LEGA,solo,5,385,0.012987012987012988,0.00476445041801375,1.4277871257717087
2024,climate_activists,LEGA,LEGA,ancora,3,385,0.007792207792207792,0.0030611089096498627,1.3199981997080323
2024,climate_activists,LEGA,LEGA,assolutamente,2,385,0.005194805194805195,0.0020640563662468743,1.2908395289939656
2024,climate_activists,LEGA,LEGA,quindi,4,385,0.01038961038961039,0.004307803882739382,1.2508291532613531
2024,climate_activists,LEGA,LEGA,pubblico,3,385,0.007792207792207792,0.0033076652698180715,1.211645312350538
2024,climate_activists,LEGA,LEGA,strada,2,385,0.005194805194805195,0.0022450334265800577,1.174969118552591
2024,climate_activists,LEGA,LEGA,ecco,2,385,0.005194805194805195,0.0022521314330657414,1.1706089281579013
2024,climate_activists,LEGA,LEGA,diritto,8,385,0.02077922077922078,0.009438208530795333,1.1302776415939457
2024,climate_activists,LEGA,LEGA,statua,2,385,0.005194805194805195,0.002403846153846154,1.080431685769103
2024,climate_activists,LEGA,LEGA,storico,2,385,0.005194805194805195,0.002403846153846154,1.080431685769103
2024,climate_activists,LEGA,LEGA,poi,2,385,0.005194805194805195,0.0024320066278038103,1.064296424723294
2024,climate_activists,LEGA,LEGA,vista,2,385,0.005194805194805195,0.002484472049689441,1.0347080058635043
2024,climate_activists,LEGA,LEGA,ragazzo,2,385,0.005194805194805195,0.0026338108223787184,0.9536641929034135
2024,climate_activists,LEGA,LEGA,persona,3,385,0.007792207792207792,0.00445152643111449,0.7940784824009873
2024,climate_activists,LEGA,LEGA,libertà,2,385,0.005194805194805195,0.003028528948593692,0.7590931524046453
2024,climate_activists,LEGA,LEGA,esempio,2,385,0.005194805194805195,0.0030992530536174743,0.7268424950531465
2024,climate_activists,LEGA,LEGA,sempre,2,385,0.005194805194805195,0.003370781652923034,0.6093169979144633
2024,climate_activists,LEGA,LEGA,non,16,385,0.04155844155844156,0.02736045475265831,0.6012533520840256
2024,climate_activists,LEGA,LEGA,intervento,2,385,0.005194805194805195,0.0035093580879060784,0.5528353244005139
2024,climate_activists,LEGA,LEGA,deturpamento,2,385,0.005194805194805195,0.003605769230769231,0.5148045626390172
2024,climate_activists,LEGA,LEGA,opposizione,2,385,0.005194805194805195,0.003605769230769231,0.5148045626390172
2024,climate_activists,LEGA,LEGA,violenza,2,385,0.005194805194805195,0.0036903278366372254,0.4822549691627017
2024,climate_activists,LEGA,LEGA,democrazia,2,385,0.005194805194805195,0.0037006306007301695,0.4783387954900757
2024,climate_activists,LEGA,LEGA,anche,7,385,0.01818181818181818,0.013500624296838931,0.4267366822058076
2024,climate_activists,LEGA,LEGA,stradale,3,385,0.007792207792207792,0.006208490637433379,0.32313407210490747
2024,climate_activists,LEGA,LEGA,blocco,3,385,0.007792207792207792,0.0063536919035585586,0.29030423512707554
2024,climate_activists,LEGA,LEGA,provvedimento,3,385,0.007792207792207792,0.0065305868678018995,0.25129237321961406
2024,climate_activists,LEGA,LEGA,così,2,385,0.005194805194805195,0.004568556255878958,0.18160113830854344
2024,climate_activists,LEGA,LEGA,gruppo,3,385,0.007792207792207792,0.00721067278936207,0.11042475979026745
2024,climate_activists,LEGA,LEGA,sinistra,2,385,0.005194805194805195,0.004807692307692308,0.1095328051698687
2024,climate_activists,LEGA,LEGA,più,3,385,0.007792207792207792,0.008456755577066384,-0.11663493975869826
2024,climate_activists,LEGA,LEGA,protesta,2,385,0.005194805194805195,0.0059165865924383654,-0.18436762479716468
2024,climate_activists,LEGA,LEGA,deputato,2,385,0.005194805194805195,0.006909305757193292,-0.4046939524160643
2024,climate_activists,M5S,M5S,domanda,3,742,0.004043126684636119,1e-5,5.2351445055028245
2024,climate_activists,M5S,M5S,fallimento,3,742,0.004043126684636119,1e-5,5.2351445055028245
2024,climate_activists,M5S,M5S,addestrare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,alluvionato,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,ampio,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,apparato,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,concorso,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,contare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,cooperare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,corso,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,costituzionalmente,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,dignitoso,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,ditema,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,educativo,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,indirizzo,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,manganello,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,modificare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,obiettivo,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,passerella,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,pavoneggiare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,vietare,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,volgere,2,742,0.0026954177897574125,1e-5,4.6674884886128165
2024,climate_activists,M5S,M5S,popolazione,4,742,0.005390835579514825,0.0010027974017353374,2.3158579377270647
2024,climate_activists,M5S,M5S,insieme,3,742,0.004043126684636119,7.633587786259542e-4,2.2626878168003897
2024,climate_activists,M5S,M5S,chiedere,3,742,0.004043126684636119,8.621332893237972e-4,2.10641125737183
2024,climate_activists,M5S,M5S,alloggio,2,742,0.0026954177897574125,6.211180124223603e-4,1.9547566336118019
2024,climate_activists,M5S,M5S,eventuale,2,742,0.0026954177897574125,6.211180124223603e-4,1.9547566336118019
2024,climate_activists,M5S,M5S,mirare,2,742,0.0026954177897574125,6.211180124223603e-4,1.9547566336118019
2024,climate_activists,M5S,M5S,pace,2,742,0.0026954177897574125,6.211180124223603e-4,1.9547566336118019
2024,climate_activists,M5S,M5S,decreto,3,742,0.004043126684636119,0.0010027974017353374,1.9095521609869552
2024,climate_activists,M5S,M5S,disegno,7,742,0.009433962264150943,0.0024876253572735487,1.8814471596332523
2024,climate_activists,M5S,M5S,minaccia,2,742,0.0026954177897574125,6.922383955241572e-4,1.8190573897746352
2024,climate_activists,M5S,M5S,categoria,2,742,0.0026954177897574125,7.633587786259542e-4,1.6950317999103812
2024,climate_activists,M5S,M5S,denunciare,2,742,0.0026954177897574125,7.633587786259542e-4,1.6950317999103812
2024,climate_activists,M5S,M5S,legare,2,742,0.0026954177897574125,7.633587786259542e-4,1.6950317999103812
2024,climate_activists,M5S,M5S,vivere,2,742,0.0026954177897574125,7.633587786259542e-4,1.6950317999103812
2024,climate_activists,M5S,M5S,garantire,4,742,0.005390835579514825,0.0015964313855742665,1.6945226315980833
2024,climate_activists,M5S,M5S,disagio,3,742,0.004043126684636119,0.0012220795508838989,1.6479109464662482
2024,climate_activists,M5S,M5S,sociale,7,742,0.009433962264150943,0.003079512588307809,1.584270294414629
2024,climate_activists,M5S,M5S,aiuto,2,742,0.0026954177897574125,9.115205446727187e-4,1.466538295160563
2024,climate_activists,M5S,M5S,evidenziare,2,742,0.0026954177897574125,9.115205446727187e-4,1.466538295160563
2024,climate_activists,M5S,M5S,bisogno,3,742,0.004043126684636119,0.0015267175572519084,1.348756153007507
2024,climate_activists,M5S,M5S,mostrare,2,742,0.0026954177897574125,0.0010027974017353374,1.341896144096947
2024,climate_activists,M5S,M5S,sistema,2,742,0.0026954177897574125,0.0010027974017353374,1.341896144096947
2024,climate_activists,M5S,M5S,studente,4,742,0.005390835579514825,0.0021478355696742685,1.288489205569701
2024,climate_activists,M5S,M5S,anzi,3,742,0.004043126684636119,0.0016239154141576976,1.2650309456512507
2024,climate_activists,M5S,M5S,politica,4,742,0.005390835579514825,0.0022502776568491803,1.2241945072952507
2024,climate_activists,M5S,M5S,risposta,3,742,0.004043126684636119,0.0016803806880142757,1.218534177449963
2024,climate_activists,M5S,M5S,disposizione,2,742,0.0026954177897574125,0.0011165862155324486,1.2002253544421984
2024,climate_activists,M5S,M5S,contenere,2,742,0.0026954177897574125,0.0012422360248447205,1.0584255336178612
2024,climate_activists,M5S,M5S,pensiero,2,742,0.0026954177897574125,0.0012422360248447205,1.0584255336178612
2024,climate_activists,M5S,M5S,confronto,3,742,0.004043126684636119,0.001919819311123659,1.0364936961434732
2024,climate_activists,M5S,M5S,qui,4,742,0.005390835579514825,0.0027345616340181556,0.9539000719973407
2024,climate_activists,M5S,M5S,ricordare,3,742,0.004043126684636119,0.002288669781098424,0.794512510500092
2024,climate_activists,M5S,M5S,netto,2,742,0.0026954177897574125,0.0015267175572519084,0.7811001361174984
2024,climate_activists,M5S,M5S,condizione,2,742,0.0026954177897574125,0.0015306648904806887,0.7776035857720253
2024,climate_activists,M5S,M5S,problema,3,742,0.004043126684636119,0.00233194694176274,0.7686081807857027
2024,climate_activists,M5S,M5S,deputati,3,742,0.004043126684636119,0.002334308209629733,0.7672080940235818
2024,climate_activists,M5S,M5S,seduta,3,742,0.004043126684636119,0.002334308209629733,0.7672080940235818
2024,climate_activists,M5S,M5S,guardare,2,742,0.0026954177897574125,0.0016092603049124789,0.7096917943003194
2024,climate_activists,M5S,M5S,vario,2,742,0.0026954177897574125,0.0016092603049124789,0.7096917943003194
2024,climate_activists,M5S,M5S,affrontare,2,742,0.0026954177897574125,0.0016254920679497514,0.6960560757250613
2024,climate_activists,M5S,M5S,scuola,3,742,0.004043126684636119,0.002484472049689441,0.680850334322618
